,Dates,variable,value
45047,2015-04-20,other,0.03854003399629169
45048,2015-04-21,other,0.038028185589099706
45049,2015-04-22,other,0.037153689319404104
45050,2015-04-23,other,0.035987299257085215
45051,2015-04-24,other,0.0364469401521047
45052,2015-04-27,other,0.03676945745423621
45053,2015-04-28,other,0.03890478797439245
45054,2015-04-29,other,0.04252552255566089
45055,2015-04-30,other,0.04592078537262989
45056,2015-05-01,other,0.04688225448194816
45057,2015-05-04,other,0.04615250553793537
45058,2015-05-05,other,0.045394814373523884
45059,2015-05-06,other,0.04986124487404331
45060,2015-05-07,other,0.05049153852999355
45061,2015-05-08,other,0.05205965726246253
45062,2015-05-11,other,0.05147570808662827
45063,2015-05-12,other,0.05170845257166956
45064,2015-05-13,other,0.051419494452680126
45065,2015-05-14,other,0.05173119731149478
45066,2015-05-15,other,0.04883449207813062
45067,2015-05-18,other,0.050188480497128096
45068,2015-05-19,other,0.050052174392682725
45069,2015-05-20,other,0.049207830052805046
45070,2015-05-21,other,0.04620093394070668
45071,2015-05-22,other,0.044506866053455774
45072,2015-05-25,other,0.044140370453351174
45073,2015-05-26,other,0.043279582856253884
45074,2015-05-27,other,0.041566487400858776
45075,2015-05-28,other,0.04095361907501838
45076,2015-05-29,other,0.03920857381345799
45077,2015-06-01,other,0.03929296471698962
45078,2015-06-02,other,0.03870209926409418
45079,2015-06-03,other,0.04067111984423455
45080,2015-06-04,other,0.04364255985509491
45081,2015-06-05,other,0.04226211503007882
45082,2015-06-08,other,0.04352535586877171
45083,2015-06-09,other,0.045119154438307385
45084,2015-06-10,other,0.04377630786502995
45085,2015-06-11,other,0.0453562908798133
45086,2015-06-12,other,0.04428354513289268
45087,2015-06-15,other,0.045290087089932984
45088,2015-06-16,other,0.046207800454830084
45089,2015-06-17,other,0.045799318935995204
45090,2015-06-18,other,0.048497223537331546
45091,2015-06-19,other,0.04819985257728199
45092,2015-06-22,other,0.049013550953717955
45093,2015-06-23,other,0.048373987309253574
45094,2015-06-24,other,0.04969870112288943
45095,2015-06-25,other,0.04913520670223637
45096,2015-06-26,other,0.04945276536267873
45097,2015-06-29,other,0.050365006879444785
45098,2015-06-30,other,0.043362651065826596
45099,2015-07-01,other,0.04266882010620099
45100,2015-07-02,other,0.0429118678047965
45101,2015-07-03,other,0.04318252837501624
45102,2015-07-06,other,0.04339366496874275
45103,2015-07-07,other,0.046862855221530886
45104,2015-07-08,other,0.04849838659419792
45105,2015-07-09,other,0.04771338289049387
45106,2015-07-10,other,0.04562387890075492
45107,2015-07-13,other,0.04381805049919674
45108,2015-07-14,other,0.04274709298538437
45109,2015-07-15,other,0.04390757066932116
45110,2015-07-16,other,0.04358245096440749
45111,2015-07-17,other,0.044093079464169516
45112,2015-07-20,other,0.04506784706589362
45113,2015-07-21,other,0.04426340636241355
45114,2015-07-22,other,0.04394882457504623
45115,2015-07-23,other,0.04131458488114159
45116,2015-07-24,other,0.04074125011133156
45117,2015-07-27,other,0.040885658330325536
45118,2015-07-28,other,0.03995727681512651
45119,2015-07-29,other,0.04023748005844008
45120,2015-07-30,other,0.04131889430415603
45121,2015-07-31,other,0.041494991030879946
45122,2015-08-03,other,0.04170815503443803
45123,2015-08-04,other,0.0421657198994696
45124,2015-08-05,other,0.043092483628260236
45125,2015-08-06,other,0.04481228911181423
45126,2015-08-07,other,0.04257623962552548
45127,2015-08-10,other,0.04189166764938701
45128,2015-08-11,other,0.03951560918796371
45129,2015-08-12,other,0.03851806991216922
45130,2015-08-13,other,0.040769830162771026
45131,2015-08-14,other,0.041532575599616095
45132,2015-08-17,other,0.04246564112260032
45133,2015-08-18,other,0.04283558071256732
45134,2015-08-19,other,0.042810398830819385
45135,2015-08-20,other,0.04294066975593236
45136,2015-08-21,other,0.04069158305350795
45137,2015-08-24,other,0.038823703567453904
45138,2015-08-25,other,0.033280836545917736
45139,2015-08-26,other,0.035162301364299875
45140,2015-08-27,other,0.03255239113135644
45141,2015-08-28,other,0.031524327882752945
45142,2015-08-31,other,0.030026897240855055
45143,2015-09-01,other,0.03135935891317754
45144,2015-09-02,other,0.02917171542873731
45145,2015-09-03,other,0.0292422500148527
45146,2015-09-04,other,0.02936917552807694
45147,2015-09-07,other,0.028569678021246436
45148,2015-09-08,other,0.028447939855053006
45149,2015-09-09,other,0.027728474848397133
45150,2015-09-10,other,0.029110472366174478
45151,2015-09-11,other,0.029472574770325277
45152,2015-09-14,other,0.029015560070386304
45153,2015-09-15,other,0.0292742635601817
45154,2015-09-16,other,0.029163117317781095
45155,2015-09-17,other,0.028061072973250223
45156,2015-09-18,other,0.027653813501197555
45157,2015-09-21,other,0.02709642788335076
45158,2015-09-22,other,0.02791165308445609
45159,2015-09-23,other,0.027899132756604716
45160,2015-09-24,other,0.027964625370639595
45161,2015-09-25,other,0.027724308565172717
45162,2015-09-28,other,0.02712234998634555
45163,2015-09-29,other,0.0320787357439859
45164,2015-09-30,other,0.027810529112371363
45165,2015-10-01,other,0.026815705258764977
45166,2015-10-02,other,0.02546948601412158
45167,2015-10-05,other,0.025110513867171114
45168,2015-10-06,other,0.023779485218914598
45169,2015-10-07,other,0.023220107630433362
45170,2015-10-08,other,0.02292321208838577
45171,2015-10-09,other,0.02310472262539509
45172,2015-10-12,other,0.022033952475788987
45173,2015-10-13,other,0.02174815936689256
45174,2015-10-14,other,0.021743619863044295
45175,2015-10-15,other,0.021527157032082744
45176,2015-10-16,other,0.02141980209844563
45177,2015-10-19,other,0.02197064922787184
45178,2015-10-20,other,0.022109021649050598
45179,2015-10-21,other,0.021845095267984616
45180,2015-10-22,other,0.0213365552560022
45181,2015-10-23,other,0.02244865491590642
45182,2015-10-26,other,0.023932322314345944
45183,2015-10-27,other,0.023863391235219522
45184,2015-10-28,other,0.023028980876940053
45185,2015-10-29,other,0.02289580222813259
45186,2015-10-30,other,0.023678103713404397
45187,2015-11-02,other,0.02393562086199008
45188,2015-11-03,other,0.024119612467685903
45189,2015-11-04,other,0.02465477303584407
45190,2015-11-05,other,0.02527699959519336
45191,2015-11-06,other,0.02526793527400739
45192,2015-11-09,other,0.025320287238426054
45193,2015-11-10,other,0.025864796149997593
45194,2015-11-11,other,0.026081021128512405
45195,2015-11-12,other,0.02608164646283606
45196,2015-11-13,other,0.026876895593184735
45197,2015-11-16,other,0.028132334151687477
45198,2015-11-17,other,0.02953925030874227
45199,2015-11-18,other,0.029737707740910668
45200,2015-11-19,other,0.030439939714138387
45201,2015-11-20,other,0.03199864430068622
45202,2015-11-23,other,0.03307217426249498
45203,2015-11-24,other,0.0330380949334913
45204,2015-11-25,other,0.03473319194586022
45205,2015-11-26,other,0.03494333761172819
45206,2015-11-27,other,0.03500742568983273
45207,2015-11-30,other,0.0361579336179817
45208,2015-12-01,other,0.036084166127598793
45209,2015-12-02,other,0.03776039493598593
45210,2015-12-03,other,0.03384416403051127
45211,2015-12-04,other,0.03496253844565156
45212,2015-12-07,other,0.03451641007180872
45213,2015-12-08,other,0.033747524123538875
45214,2015-12-09,other,0.03352333724835732
45215,2015-12-10,other,0.034590481976132126
45216,2015-12-11,other,0.03593343148007866
45217,2015-12-14,other,0.034675227356217975
45218,2015-12-15,other,0.03357354716576422
45219,2015-12-16,other,0.033981317071603345
45220,2015-12-17,other,0.033493361547564215
45221,2015-12-18,other,0.03403920547370376
45222,2015-12-21,other,0.03186333560818588
45223,2015-12-22,other,0.03387159083527613
45224,2015-12-23,other,0.03477451671584131
45225,2015-12-24,other,0.03441886516688475
45226,2015-12-25,other,0.033643907581166754
45227,2015-12-28,other,0.033702983616529125
45228,2015-12-29,other,0.03597153540439624
45229,2015-12-30,other,0.037320301627871144
45230,2015-12-31,other,0.03878904956005458
45231,2016-01-01,other,0.03978921286609438
45232,2016-01-04,other,0.04036489010809652
45233,2016-01-05,other,0.03901299438826711
45234,2016-01-06,other,0.03913634222324913
45235,2016-01-07,other,0.036724907458815736
45236,2016-01-08,other,0.03549762995813199
45237,2016-01-11,other,0.03709805940789823
45238,2016-01-12,other,0.038693212968259005
45239,2016-01-13,other,0.036331678942235435
45240,2016-01-14,other,0.03779965402166896
45241,2016-01-15,other,0.038382026087455
45242,2016-01-18,other,0.0366561393532171
45243,2016-01-19,other,0.03738986509189557
45244,2016-01-20,other,0.03764081774621009
45245,2016-01-21,other,0.03567781150024085
45246,2016-01-22,other,0.03491894237533433
45247,2016-01-25,other,0.03224032340859939
45248,2016-01-26,other,0.03277298388080374
45249,2016-01-27,other,0.03209003894654472
45250,2016-01-28,other,0.03462157809537769
45251,2016-01-29,other,0.033660629367854966
45252,2016-02-01,other,0.029646630825159614
45253,2016-02-02,other,0.03180111419839837
45254,2016-02-03,other,0.030151261793382678
45255,2016-02-04,other,0.03264825434678753
45256,2016-02-05,other,0.031242456714833278
45257,2016-02-08,other,0.03033606043756787
45258,2016-02-09,other,0.029136126642474114
45259,2016-02-10,other,0.02842378037094473
45260,2016-02-11,other,0.029412706819978762
45261,2016-02-12,other,0.02947930404285748
45262,2016-02-15,other,0.028244626198536293
45263,2016-02-16,other,0.027996702508015003
45264,2016-02-17,other,0.02915521239985086
45265,2016-02-18,other,0.028439584381531824
45266,2016-02-19,other,0.028542585769585682
45267,2016-02-22,other,0.02861499909841403
45268,2016-02-23,other,0.028260991698397686
45269,2016-02-24,other,0.027828907409329084
45270,2016-02-25,other,0.028525368601953094
45271,2016-02-26,other,0.028508830928890005
45272,2016-02-29,other,0.028834774652325867
45273,2016-03-01,other,0.02925381713401065
45274,2016-03-02,other,0.02914281569538213
45275,2016-03-03,other,0.028015872262322827
45276,2016-03-04,other,0.027019721798490992
45277,2016-03-07,other,0.02682706106655519
45278,2016-03-08,other,0.02727653526345397
45279,2016-03-09,other,0.025416470693373938
45280,2016-03-10,other,0.026096293248457636
45281,2016-03-11,other,0.024844732027526684
45282,2016-03-14,other,0.024361087408690918
45283,2016-03-15,other,0.024432609322568855
45284,2016-03-16,other,0.024934213325973342
45285,2016-03-17,other,0.02594761842872717
45286,2016-03-18,other,0.025855632366267534
45287,2016-03-21,other,0.026771885212443447
45288,2016-03-22,other,0.02685185318381933
45289,2016-03-23,other,0.02688367918585477
45290,2016-03-24,other,0.026253557939072913
45291,2016-03-25,other,0.02616529124220479
45292,2016-03-28,other,0.026251809636771095
45293,2016-03-29,other,0.02651177090246304
45294,2016-03-30,other,0.026138022431661634
45295,2016-03-31,other,0.026678902424464135
45296,2016-04-01,other,0.027235067130739976
45297,2016-04-04,other,0.026636004476711106
45298,2016-04-05,other,0.02732175728463415
45299,2016-04-06,other,0.027192929091211182
45300,2016-04-07,other,0.02692621602660039
45301,2016-04-08,other,0.027116431643226413
45302,2016-04-11,other,0.0281998367745796
45303,2016-04-12,other,0.028245970035187695
45304,2016-04-13,other,0.028406666370382694
45305,2016-04-14,other,0.02941254893461065
45306,2016-04-15,other,0.02945424626374593
45307,2016-04-18,other,0.03020263273032353
45308,2016-04-19,other,0.0308262275187714
45309,2016-04-20,other,0.030006835600173143
45310,2016-04-21,other,0.0293020123786234
45311,2016-04-22,other,0.02955146036279066
45312,2016-04-25,other,0.02934102346360079
45313,2016-04-26,other,0.02867897168227529
45314,2016-04-27,other,0.03044718109692257
45315,2016-04-28,other,0.028636790229550124
45316,2016-04-29,other,0.028293011647162247
45317,2016-05-02,other,0.028324460705427934
45318,2016-05-03,other,0.029091499982833335
45319,2016-05-04,other,0.02903883881109226
45320,2016-05-05,other,0.026877125683207437
45321,2016-05-06,other,0.027529108974017724
45322,2016-05-09,other,0.02791456328450559
45323,2016-05-10,other,0.027099876133786394
45324,2016-05-11,other,0.026593044415777145
45325,2016-05-12,other,0.02912680583326044
45326,2016-05-13,other,0.02822368134177311
45327,2016-05-16,other,0.028369354895042553
45328,2016-05-17,other,0.028393532882166395
45329,2016-05-18,other,0.028252685309338
45330,2016-05-19,other,0.028674139658617537
45331,2016-05-20,other,0.028448290387506625
45332,2016-05-23,other,0.029312089885309534
45333,2016-05-24,other,0.029343176510264635
45334,2016-05-25,other,0.029859818307921726
45335,2016-05-26,other,0.029465847049528482
45336,2016-05-27,other,0.030701822208654805
45337,2016-05-30,other,0.030661876344970862
45338,2016-05-31,other,0.030916393387679597
45339,2016-06-01,other,0.03393527277228814
45340,2016-06-02,other,0.03335872874959023
45341,2016-06-03,other,0.03348662306759553
45342,2016-06-06,other,0.03355795838561615
45343,2016-06-07,other,0.033338460576417095
45344,2016-06-08,other,0.035793944455201454
45345,2016-06-09,other,0.03506135529096421
45346,2016-06-10,other,0.033425054516436736
45347,2016-06-13,other,0.030153922475327777
45348,2016-06-14,other,0.029883300524696677
45349,2016-06-15,other,0.029289671510792203
45350,2016-06-16,other,0.03057530170668199
45351,2016-06-17,other,0.03066512626713136
45352,2016-06-20,other,0.030444155648503446
45353,2016-06-21,other,0.029272934409681706
45354,2016-06-22,other,0.0305383602059649
45355,2016-06-23,other,0.030378656275561022
45356,2016-06-24,other,0.029015567639306905
45357,2016-06-27,other,0.020518103745675753
45358,2016-06-28,other,0.01855948471730029
45359,2016-06-29,other,0.01911611544796199
45360,2016-06-30,other,0.018596961436336823
45361,2016-07-01,other,0.018996433248895328
45362,2016-07-04,other,0.019511517545988677
45363,2016-07-05,other,0.019505179886679436
45364,2016-07-06,other,0.01931320508894674
45365,2016-07-07,other,0.019496070368764218
45366,2016-07-08,other,0.021225538324223803
45367,2016-07-11,other,0.020915395368075185
45368,2016-07-12,other,0.021229745475876638
45369,2016-07-13,other,0.02055008473075448
45370,2016-07-14,other,0.021728090193880112
45371,2016-07-15,other,0.021505567521049596
45372,2016-07-18,other,0.020581708033782897
45373,2016-07-19,other,0.020809372218732247
45374,2016-07-20,other,0.021202254729401737
45375,2016-07-21,other,0.021448250682686965
45376,2016-07-22,other,0.02137126202119244
45377,2016-07-25,other,0.02095821100793205
45378,2016-07-26,other,0.022864900681113243
45379,2016-07-27,other,0.023830646919666965
45380,2016-07-28,other,0.024650548172452602
45381,2016-07-29,other,0.024712813233860986
45382,2016-08-01,other,0.02459887166126018
45383,2016-08-02,other,0.025080725122345493
45384,2016-08-03,other,0.02503820847185778
45385,2016-08-04,other,0.02609813936173122
45386,2016-08-05,other,0.025857306984801487
45387,2016-08-08,other,0.024306810386200306
45388,2016-08-09,other,0.023867720648371393
45389,2016-08-10,other,0.024336468589153948
45390,2016-08-11,other,0.022991190918418614
45391,2016-08-12,other,0.023025910090509027
45392,2016-08-15,other,0.02318583577157196
45393,2016-08-16,other,0.022813795018786998
45394,2016-08-17,other,0.02330098653795376
45395,2016-08-18,other,0.023447530723117005
45396,2016-08-19,other,0.023500130435693434
45397,2016-08-22,other,0.02407347536561344
45398,2016-08-23,other,0.02404820492864601
45399,2016-08-24,other,0.022882716852616447
45400,2016-08-25,other,0.02321827654071118
45401,2016-08-26,other,0.022853149690103325
45402,2016-08-29,other,0.02395144816842265
45403,2016-08-30,other,0.024488847814891246
45404,2016-08-31,other,0.02422361629534353
45405,2016-09-01,other,0.024215977516762077
45406,2016-09-02,other,0.02505792905549875
45407,2016-09-05,other,0.02566952273087586
45408,2016-09-06,other,0.02595405221053937
45409,2016-09-07,other,0.026525389774399444
45410,2016-09-08,other,0.026293605478906357
45411,2016-09-09,other,0.027774553096605148
45412,2016-09-12,other,0.026234125243060347
45413,2016-09-13,other,0.026269401996745434
45414,2016-09-14,other,0.023841879717438896
45415,2016-09-15,other,0.023981100759156493
45416,2016-09-16,other,0.02422539658777967
45417,2016-09-19,other,0.03366596499476293
45418,2016-09-20,other,0.037990230055265584
45419,2016-09-21,other,0.039027351621191975
45420,2016-09-22,other,0.03979552567952571
45421,2016-09-23,other,0.038943353122287805
45422,2016-09-26,other,0.039015511849133766
45423,2016-09-27,other,0.038391211491607624
45424,2016-09-28,other,0.0434660527246955
45425,2016-09-29,other,0.04459061867856218
45426,2016-09-30,other,0.04411463105024982
45427,2016-10-03,other,0.04512384045995488
45428,2016-10-04,other,0.04404250384613373
45429,2016-10-05,other,0.0469298232977684
45430,2016-10-06,other,0.04302510720631969
45431,2016-10-07,other,0.04319507531963618
45432,2016-10-10,other,0.04395455292112693
45433,2016-10-11,other,0.044351215921606735
45434,2016-10-12,other,0.04476348593235735
45435,2016-10-13,other,0.044638573308405594
45436,2016-10-14,other,0.04433725919161846
45437,2016-10-17,other,0.044755629896171656
45438,2016-10-18,other,0.04352474692097408
45439,2016-10-19,other,0.0440598655388631
45440,2016-10-20,other,0.043800771291420015
45441,2016-10-21,other,0.04551720404072224
45442,2016-10-24,other,0.04401473680891832
45443,2016-10-25,other,0.045663350708703976
45444,2016-10-26,other,0.046306276964657944
45445,2016-10-27,other,0.0466139424267743
45446,2016-10-28,other,0.04839536129955935
45447,2016-10-31,other,0.051827469582916286
45448,2016-11-01,other,0.05141616285449724
45449,2016-11-02,other,0.05164852871653436
45450,2016-11-03,other,0.05092063133347624
45451,2016-11-04,other,0.04977784040822675
45452,2016-11-07,other,0.04895696223696666
45453,2016-11-08,other,0.04561768103316455
45454,2016-11-09,other,0.04614268499156449
45455,2016-11-10,other,0.04597907308571503
45456,2016-11-11,other,0.04997759848421446
45457,2016-11-14,other,0.05793261532040572
45458,2016-11-15,other,0.05696974164462487
45459,2016-11-16,other,0.05738713492885472
45460,2016-11-17,other,0.06015299733404811
45461,2016-11-18,other,0.060659109364156416
45462,2016-11-21,other,0.05906136102687598
45463,2016-11-22,other,0.05767819406596708
45464,2016-11-23,other,0.06075907603601527
45465,2016-11-24,other,0.05957330240684455
45466,2016-11-25,other,0.059047043001272614
45467,2016-11-28,other,0.06059212983967477
45468,2016-11-29,other,0.05977821686756912
45469,2016-11-30,other,0.060048628909148194
45470,2016-12-01,other,0.05601069475624454
45471,2016-12-02,other,0.05125225763371333
45472,2016-12-05,other,0.05735617004162841
45473,2016-12-06,other,0.05797897612823533
45474,2016-12-07,other,0.06160187571304965
45475,2016-12-08,other,0.06233146005510426
45476,2016-12-09,other,0.06546363126958543
45477,2016-12-12,other,0.06571226626992077
45478,2016-12-13,other,0.06623889006722972
45479,2016-12-14,other,0.06596586356505596
45480,2016-12-15,other,0.06699420546678425
45481,2016-12-16,other,0.07302559586573276
45482,2016-12-19,other,0.07590965785754256
45483,2016-12-20,other,0.07506101234315765
45484,2016-12-21,other,0.07442321166508725
45485,2016-12-22,other,0.07318830760621386
45486,2016-12-23,other,0.07322468578154251
45487,2016-12-26,other,0.07311062778406885
45488,2016-12-27,other,0.07019293020224193
45489,2016-12-28,other,0.07197207775816572
45490,2016-12-29,other,0.07664624546421472
45491,2016-12-30,other,0.07681002341982945
45492,2017-01-02,other,0.07299677681142314
45493,2017-01-03,other,0.0737365263897597
45494,2017-01-04,other,0.07425083923743525
45495,2017-01-05,other,0.0749865340107494
45496,2017-01-06,other,0.07585144764927076
45497,2017-01-09,other,0.07471656985224029
45498,2017-01-10,other,0.07688896997515293
45499,2017-01-11,other,0.0786616461087053
45500,2017-01-12,other,0.0781008510253367
45501,2017-01-13,other,0.07873512244829306
45502,2017-01-16,other,0.08045792057537793
45503,2017-01-17,other,0.07966471455187851
45504,2017-01-18,other,0.08532739348899421
45505,2017-01-19,other,0.08120132070542985
45506,2017-01-20,other,0.07686967236249187
45507,2017-01-23,other,0.07578042832693654
45508,2017-01-24,other,0.07694538069588497
45509,2017-01-25,other,0.07650670970503781
45510,2017-01-26,other,0.07430945255777566
45511,2017-01-27,other,0.07449398601904256
45512,2017-01-30,other,0.07309619634544628
45513,2017-01-31,other,0.07461411948730512
45514,2017-02-01,other,0.07777440830361015
45515,2017-02-02,other,0.07884771028380566
45516,2017-02-03,other,0.08648249799062435
45517,2017-02-06,other,0.08537010945103185
45518,2017-02-07,other,0.08958468542546405
45519,2017-02-08,other,0.087191511314758
45520,2017-02-09,other,0.08653976615646997
45521,2017-02-10,other,0.08523853551729277
45522,2017-02-13,other,0.08191998412892865
45523,2017-02-14,other,0.08027466678663187
45524,2017-02-15,other,0.07849112644378542
45525,2017-02-16,other,0.07907335912541669
45526,2017-02-17,other,0.07846704292944628
45527,2017-02-20,other,0.07807445932310297
45528,2017-02-21,other,0.07979939391542079
45529,2017-02-22,other,0.07897020855846659
45530,2017-02-23,other,0.07219877159632548
45531,2017-02-24,other,0.07795144285288236
45532,2017-02-27,other,0.07480467922591061
45533,2017-02-28,other,0.0745186779299053
45534,2017-03-01,other,0.07612423198200757
45535,2017-03-02,other,0.0715820130953343
45536,2017-03-03,other,0.06832257833289879
45537,2017-03-06,other,0.06791151594970946
45538,2017-03-07,other,0.0659925097775701
45539,2017-03-08,other,0.06560480054145867
45540,2017-03-09,other,0.0678371498953062
45541,2017-03-10,other,0.06594524295478121
45542,2017-03-13,other,0.06364308938792107
45543,2017-03-14,other,0.06467020545097824
45544,2017-03-15,other,0.06272205323716096
45545,2017-03-16,other,0.06179532803343213
45546,2017-03-17,other,0.06242470786862642
45547,2017-03-20,other,0.06181605862382533
45548,2017-03-21,other,0.061961163828914034
45549,2017-03-22,other,0.06931619196126182
45550,2017-03-23,other,0.06894630715962646
45551,2017-03-24,other,0.06963438953850853
45552,2017-03-27,other,0.06992167567260532
45553,2017-03-28,other,0.06940036258270499
45554,2017-03-29,other,0.06729355315145436
45555,2017-03-30,other,0.06973321135692168
45556,2017-03-31,other,0.0656752451820678
45557,2017-04-03,other,0.0646472441660293
45558,2017-04-04,other,0.06426800043643466
45559,2017-04-05,other,0.06473585704604767
45560,2017-04-06,other,0.06607814429603842
45561,2017-04-07,other,0.0654886806124908
45562,2017-04-10,other,0.0658538550059059
45563,2017-04-11,other,0.07024250947838795
45564,2017-04-12,other,0.07089345327408458
45565,2017-04-13,other,0.07142436483873793
45566,2017-04-14,other,0.06800478621154726
45567,2017-04-17,other,0.06806621443405925
45568,2017-04-18,other,0.06756652358437842
45569,2017-04-19,other,0.07396930139874713
45570,2017-04-20,other,0.0776884369552856
45571,2017-04-21,other,0.07504833376810505
45572,2017-04-24,other,0.0734417118061953
45573,2017-04-25,other,0.06674209100667261
45574,2017-04-26,other,0.06273403308862746
45575,2017-04-27,other,0.06458828491242652
45576,2017-04-28,other,0.05772961307510316
45577,2017-05-01,other,0.05833272247453081
45578,2017-05-02,other,0.05722690498263394
45579,2017-05-03,other,0.059143762498272245
45580,2017-05-04,other,0.05842158942103459
45581,2017-05-05,other,0.058191517617351085
45582,2017-05-08,other,0.0567362137703572
45583,2017-05-09,other,0.059629151837845784
45584,2017-05-10,other,0.05913693711862256
45585,2017-05-11,other,0.057243213380172575
45586,2017-05-12,other,0.058300249429732665
45587,2017-05-15,other,0.06359955589038757
45588,2017-05-16,other,0.06331479727493583
45589,2017-05-17,other,0.06142274877008147
45590,2017-05-18,other,0.05840495937883461
45591,2017-05-19,other,0.06035945826624356
45592,2017-05-22,other,0.06093009818052908
45593,2017-05-23,other,0.061050687408945814
45594,2017-05-24,other,0.060886803135290934
45595,2017-05-25,other,0.06462793182081128
45596,2017-05-26,other,0.0661239044882771
45597,2017-05-29,other,0.06570209851022357
45598,2017-05-30,other,0.06604907854790032
45599,2017-05-31,other,0.06797258982937837
45600,2017-06-01,other,0.06251020137374375
45601,2017-06-02,other,0.06221047233166388
45602,2017-06-05,other,0.06216309064000858
45603,2017-06-06,other,0.06089204067014009
45604,2017-06-07,other,0.06210069793506734
45605,2017-06-08,other,0.061369474074870034
45606,2017-06-09,other,0.06135743881111122
45607,2017-06-12,other,0.05673313902373456
45608,2017-06-13,other,0.055065547228473566
45609,2017-06-14,other,0.057056059056214914
45610,2017-06-15,other,0.05599490129231122
45611,2017-06-16,other,0.05552321420083062
45612,2017-06-19,other,0.05427641538067185
45613,2017-06-20,other,0.05244107016427346
45614,2017-06-21,other,0.0517240217887629
45615,2017-06-22,other,0.05241695057381879
45616,2017-06-23,other,0.0535873192859212
45617,2017-06-26,other,0.05505563502275679
45618,2017-06-27,other,0.05546963535521743
45619,2017-06-28,other,0.05316199110321773
45620,2017-06-29,other,0.055143729120958995
45621,2017-06-30,other,0.054323274351302464
45622,2017-07-03,other,0.0541654467118714
45623,2017-07-04,other,0.050676079962715725
45624,2017-07-05,other,0.04953799047644247
45625,2017-07-06,other,0.04924523997248309
45626,2017-07-07,other,0.053398879925397824
45627,2017-07-10,other,0.052746634252861524
45628,2017-07-11,other,0.05311820252404553
45629,2017-07-12,other,0.05331617532615118
45630,2017-07-13,other,0.053484963477976266
45631,2017-07-14,other,0.05556147656003574
45632,2017-07-17,other,0.05573789118944317
45633,2017-07-18,other,0.06027015702489358
45634,2017-07-19,other,0.06309096624569188
45635,2017-07-20,other,0.06123957564420979
45636,2017-07-21,other,0.061380637125741266
45637,2017-07-24,other,0.06070848782884186
45638,2017-07-25,other,0.06093132049376804
45639,2017-07-26,other,0.05961967819008207
45640,2017-07-27,other,0.060492816620509315
45641,2017-07-28,other,0.05860837268785135
45642,2017-07-31,other,0.05921691364709292
45643,2017-08-01,other,0.05647215014255691
45644,2017-08-02,other,0.05525111785613013
45645,2017-08-03,other,0.055333952912521966
45646,2017-08-04,other,0.05487411923490937
45647,2017-08-07,other,0.05225801435940758
45648,2017-08-08,other,0.05203203416568458
45649,2017-08-09,other,0.05166186591238897
45650,2017-08-10,other,0.052361376654353586
45651,2017-08-11,other,0.04945058676174152
45652,2017-08-14,other,0.04969987865193992
45653,2017-08-15,other,0.05005662510387676
45654,2017-08-16,other,0.049954186807458556
45655,2017-08-17,other,0.05051906813824136
45656,2017-08-18,other,0.04967058527116075
45657,2017-08-21,other,0.05126403269312918
45658,2017-08-22,other,0.051425423837426876
45659,2017-08-23,other,0.04894959753644823
45660,2017-08-24,other,0.04931623013896058
45661,2017-08-25,other,0.04744775346484387
45662,2017-08-28,other,0.04867606041947914
45663,2017-08-29,other,0.048202290767138
45664,2017-08-30,other,0.046308503664037826
45665,2017-08-31,other,0.04642536240420714
45666,2017-09-01,other,0.044008170919377254
45667,2017-09-04,other,0.04693389212915999
45668,2017-09-05,other,0.048809854834369615
45669,2017-09-06,other,0.049200465540857774
45670,2017-09-07,other,0.04857623987931303
45671,2017-09-08,other,0.0475441363016289
45672,2017-09-11,other,0.048832515580919056
45673,2017-09-12,other,0.04815315376631846
45674,2017-09-13,other,0.04931756768185658
45675,2017-09-14,other,0.046942617893894645
45676,2017-09-15,other,0.04655613813527726
45677,2017-09-18,other,0.04761045710912537
45678,2017-09-19,other,0.04715456973868615
45679,2017-09-20,other,0.050740160511214105
45680,2017-09-21,other,0.04966156377936004
45681,2017-09-22,other,0.05176212039498618
45682,2017-09-25,other,0.05159064779432354
45683,2017-09-26,other,0.05437597902607494
45684,2017-09-27,other,0.05698186167960384
45685,2017-09-28,other,0.058371138656571175
45686,2017-09-29,other,0.05879879200063309
45687,2017-10-02,other,0.059238466186383176
45688,2017-10-03,other,0.059109277692388607
45689,2017-10-04,other,0.05872189660885363
45690,2017-10-05,other,0.05974066441075787
45691,2017-10-06,other,0.06387018235374176
45692,2017-10-09,other,0.06477323608403329
45693,2017-10-10,other,0.06447188982542773
45694,2017-10-11,other,0.06521133501071685
45695,2017-10-12,other,0.06711483121868322
45696,2017-10-13,other,0.06742784568497351
45697,2017-10-16,other,0.06785357177533702
45698,2017-10-17,other,0.06814303058287019
45699,2017-10-18,other,0.06925917795948655
45700,2017-10-19,other,0.06886642758062977
45701,2017-10-20,other,0.07126517041025959
45702,2017-10-23,other,0.0690319338392642
45703,2017-10-24,other,0.07298005878773872
45704,2017-10-25,other,0.0733464248928154
45705,2017-10-26,other,0.07277344895487758
45706,2017-10-27,other,0.07672000710663762
45707,2017-10-30,other,0.07811998497753803
45708,2017-10-31,other,0.0820279673380373
45709,2017-11-01,other,0.08206294355300925
45710,2017-11-02,other,0.08295164351822948
45711,2017-11-03,other,0.08781634942400729
45712,2017-11-06,other,0.08786637392150931
