,DATE,variable,value
930,1983-11-24,DFII10,
931,1983-11-25,DFII10,
932,1983-11-28,DFII10,
933,1983-11-29,DFII10,
934,1983-11-30,DFII10,
935,1983-12-01,DFII10,
936,1983-12-02,DFII10,
937,1983-12-05,DFII10,
938,1983-12-06,DFII10,
939,1983-12-07,DFII10,
940,1983-12-08,DFII10,
941,1983-12-09,DFII10,
942,1983-12-12,DFII10,
943,1983-12-13,DFII10,
944,1983-12-14,DFII10,
945,1983-12-15,DFII10,
946,1983-12-16,DFII10,
947,1983-12-19,DFII10,
948,1983-12-20,DFII10,
949,1983-12-21,DFII10,
950,1983-12-22,DFII10,
951,1983-12-23,DFII10,
952,1983-12-26,DFII10,
953,1983-12-27,DFII10,
954,1983-12-28,DFII10,
955,1983-12-29,DFII10,
956,1983-12-30,DFII10,
957,1984-01-02,DFII10,
958,1984-01-03,DFII10,
959,1984-01-04,DFII10,
960,1984-01-05,DFII10,
961,1984-01-06,DFII10,
962,1984-01-09,DFII10,
963,1984-01-10,DFII10,
964,1984-01-11,DFII10,
965,1984-01-12,DFII10,
966,1984-01-13,DFII10,
967,1984-01-16,DFII10,
968,1984-01-17,DFII10,
969,1984-01-18,DFII10,
970,1984-01-19,DFII10,
971,1984-01-20,DFII10,
972,1984-01-23,DFII10,
973,1984-01-24,DFII10,
974,1984-01-25,DFII10,
975,1984-01-26,DFII10,
976,1984-01-27,DFII10,
977,1984-01-30,DFII10,
978,1984-01-31,DFII10,
979,1984-02-01,DFII10,
980,1984-02-02,DFII10,
981,1984-02-03,DFII10,
982,1984-02-06,DFII10,
983,1984-02-07,DFII10,
984,1984-02-08,DFII10,
985,1984-02-09,DFII10,
986,1984-02-10,DFII10,
987,1984-02-13,DFII10,
988,1984-02-14,DFII10,
989,1984-02-15,DFII10,
990,1984-02-16,DFII10,
991,1984-02-17,DFII10,
992,1984-02-20,DFII10,
993,1984-02-21,DFII10,
994,1984-02-22,DFII10,
995,1984-02-23,DFII10,
996,1984-02-24,DFII10,
997,1984-02-27,DFII10,
998,1984-02-28,DFII10,
999,1984-02-29,DFII10,
1000,1984-03-01,DFII10,
1001,1984-03-02,DFII10,
1002,1984-03-05,DFII10,
1003,1984-03-06,DFII10,
1004,1984-03-07,DFII10,
1005,1984-03-08,DFII10,
1006,1984-03-09,DFII10,
1007,1984-03-12,DFII10,
1008,1984-03-13,DFII10,
1009,1984-03-14,DFII10,
1010,1984-03-15,DFII10,
1011,1984-03-16,DFII10,
1012,1984-03-19,DFII10,
1013,1984-03-20,DFII10,
1014,1984-03-21,DFII10,
1015,1984-03-22,DFII10,
1016,1984-03-23,DFII10,
1017,1984-03-26,DFII10,
1018,1984-03-27,DFII10,
1019,1984-03-28,DFII10,
1020,1984-03-29,DFII10,
1021,1984-03-30,DFII10,
1022,1984-04-02,DFII10,
1023,1984-04-03,DFII10,
1024,1984-04-04,DFII10,
1025,1984-04-05,DFII10,
1026,1984-04-06,DFII10,
1027,1984-04-09,DFII10,
1028,1984-04-10,DFII10,
1029,1984-04-11,DFII10,
1030,1984-04-12,DFII10,
1031,1984-04-13,DFII10,
1032,1984-04-16,DFII10,
1033,1984-04-17,DFII10,
1034,1984-04-18,DFII10,
1035,1984-04-19,DFII10,
1036,1984-04-20,DFII10,
1037,1984-04-23,DFII10,
1038,1984-04-24,DFII10,
1039,1984-04-25,DFII10,
1040,1984-04-26,DFII10,
1041,1984-04-27,DFII10,
1042,1984-04-30,DFII10,
1043,1984-05-01,DFII10,
1044,1984-05-02,DFII10,
1045,1984-05-03,DFII10,
1046,1984-05-04,DFII10,
1047,1984-05-07,DFII10,
1048,1984-05-08,DFII10,
1049,1984-05-09,DFII10,
1050,1984-05-10,DFII10,
1051,1984-05-11,DFII10,
1052,1984-05-14,DFII10,
1053,1984-05-15,DFII10,
1054,1984-05-16,DFII10,
1055,1984-05-17,DFII10,
1056,1984-05-18,DFII10,
1057,1984-05-21,DFII10,
1058,1984-05-22,DFII10,
1059,1984-05-23,DFII10,
1060,1984-05-24,DFII10,
1061,1984-05-25,DFII10,
1062,1984-05-28,DFII10,
1063,1984-05-29,DFII10,
1064,1984-05-30,DFII10,
1065,1984-05-31,DFII10,
1066,1984-06-01,DFII10,
1067,1984-06-04,DFII10,
1068,1984-06-05,DFII10,
1069,1984-06-06,DFII10,
1070,1984-06-07,DFII10,
1071,1984-06-08,DFII10,
1072,1984-06-11,DFII10,
1073,1984-06-12,DFII10,
1074,1984-06-13,DFII10,
1075,1984-06-14,DFII10,
1076,1984-06-15,DFII10,
1077,1984-06-18,DFII10,
1078,1984-06-19,DFII10,
1079,1984-06-20,DFII10,
1080,1984-06-21,DFII10,
1081,1984-06-22,DFII10,
1082,1984-06-25,DFII10,
1083,1984-06-26,DFII10,
1084,1984-06-27,DFII10,
1085,1984-06-28,DFII10,
1086,1984-06-29,DFII10,
1087,1984-07-02,DFII10,
1088,1984-07-03,DFII10,
1089,1984-07-04,DFII10,
1090,1984-07-05,DFII10,
1091,1984-07-06,DFII10,
1092,1984-07-09,DFII10,
1093,1984-07-10,DFII10,
1094,1984-07-11,DFII10,
1095,1984-07-12,DFII10,
1096,1984-07-13,DFII10,
1097,1984-07-16,DFII10,
1098,1984-07-17,DFII10,
1099,1984-07-18,DFII10,
1100,1984-07-19,DFII10,
1101,1984-07-20,DFII10,
1102,1984-07-23,DFII10,
1103,1984-07-24,DFII10,
1104,1984-07-25,DFII10,
1105,1984-07-26,DFII10,
1106,1984-07-27,DFII10,
1107,1984-07-30,DFII10,
1108,1984-07-31,DFII10,
1109,1984-08-01,DFII10,
1110,1984-08-02,DFII10,
1111,1984-08-03,DFII10,
1112,1984-08-06,DFII10,
1113,1984-08-07,DFII10,
1114,1984-08-08,DFII10,
1115,1984-08-09,DFII10,
1116,1984-08-10,DFII10,
1117,1984-08-13,DFII10,
1118,1984-08-14,DFII10,
1119,1984-08-15,DFII10,
1120,1984-08-16,DFII10,
1121,1984-08-17,DFII10,
1122,1984-08-20,DFII10,
1123,1984-08-21,DFII10,
1124,1984-08-22,DFII10,
1125,1984-08-23,DFII10,
1126,1984-08-24,DFII10,
1127,1984-08-27,DFII10,
1128,1984-08-28,DFII10,
1129,1984-08-29,DFII10,
1130,1984-08-30,DFII10,
1131,1984-08-31,DFII10,
1132,1984-09-03,DFII10,
1133,1984-09-04,DFII10,
1134,1984-09-05,DFII10,
1135,1984-09-06,DFII10,
1136,1984-09-07,DFII10,
1137,1984-09-10,DFII10,
1138,1984-09-11,DFII10,
1139,1984-09-12,DFII10,
1140,1984-09-13,DFII10,
1141,1984-09-14,DFII10,
1142,1984-09-17,DFII10,
1143,1984-09-18,DFII10,
1144,1984-09-19,DFII10,
1145,1984-09-20,DFII10,
1146,1984-09-21,DFII10,
1147,1984-09-24,DFII10,
1148,1984-09-25,DFII10,
1149,1984-09-26,DFII10,
1150,1984-09-27,DFII10,
1151,1984-09-28,DFII10,
1152,1984-10-01,DFII10,
1153,1984-10-02,DFII10,
1154,1984-10-03,DFII10,
1155,1984-10-04,DFII10,
1156,1984-10-05,DFII10,
1157,1984-10-08,DFII10,
1158,1984-10-09,DFII10,
1159,1984-10-10,DFII10,
1160,1984-10-11,DFII10,
1161,1984-10-12,DFII10,
1162,1984-10-15,DFII10,
1163,1984-10-16,DFII10,
1164,1984-10-17,DFII10,
1165,1984-10-18,DFII10,
1166,1984-10-19,DFII10,
1167,1984-10-22,DFII10,
1168,1984-10-23,DFII10,
1169,1984-10-24,DFII10,
1170,1984-10-25,DFII10,
1171,1984-10-26,DFII10,
1172,1984-10-29,DFII10,
1173,1984-10-30,DFII10,
1174,1984-10-31,DFII10,
1175,1984-11-01,DFII10,
1176,1984-11-02,DFII10,
1177,1984-11-05,DFII10,
1178,1984-11-06,DFII10,
1179,1984-11-07,DFII10,
1180,1984-11-08,DFII10,
1181,1984-11-09,DFII10,
1182,1984-11-12,DFII10,
1183,1984-11-13,DFII10,
1184,1984-11-14,DFII10,
1185,1984-11-15,DFII10,
1186,1984-11-16,DFII10,
1187,1984-11-19,DFII10,
1188,1984-11-20,DFII10,
1189,1984-11-21,DFII10,
1190,1984-11-22,DFII10,
1191,1984-11-23,DFII10,
1192,1984-11-26,DFII10,
1193,1984-11-27,DFII10,
1194,1984-11-28,DFII10,
1195,1984-11-29,DFII10,
1196,1984-11-30,DFII10,
1197,1984-12-03,DFII10,
1198,1984-12-04,DFII10,
1199,1984-12-05,DFII10,
1200,1984-12-06,DFII10,
1201,1984-12-07,DFII10,
1202,1984-12-10,DFII10,
1203,1984-12-11,DFII10,
1204,1984-12-12,DFII10,
1205,1984-12-13,DFII10,
1206,1984-12-14,DFII10,
1207,1984-12-17,DFII10,
1208,1984-12-18,DFII10,
1209,1984-12-19,DFII10,
1210,1984-12-20,DFII10,
1211,1984-12-21,DFII10,
1212,1984-12-24,DFII10,
1213,1984-12-25,DFII10,
1214,1984-12-26,DFII10,
1215,1984-12-27,DFII10,
1216,1984-12-28,DFII10,
1217,1984-12-31,DFII10,
1218,1985-01-01,DFII10,
1219,1985-01-02,DFII10,
1220,1985-01-03,DFII10,
1221,1985-01-04,DFII10,
1222,1985-01-07,DFII10,
1223,1985-01-08,DFII10,
1224,1985-01-09,DFII10,
1225,1985-01-10,DFII10,
1226,1985-01-11,DFII10,
1227,1985-01-14,DFII10,
1228,1985-01-15,DFII10,
1229,1985-01-16,DFII10,
1230,1985-01-17,DFII10,
1231,1985-01-18,DFII10,
1232,1985-01-21,DFII10,
1233,1985-01-22,DFII10,
1234,1985-01-23,DFII10,
1235,1985-01-24,DFII10,
1236,1985-01-25,DFII10,
1237,1985-01-28,DFII10,
1238,1985-01-29,DFII10,
1239,1985-01-30,DFII10,
1240,1985-01-31,DFII10,
1241,1985-02-01,DFII10,
1242,1985-02-04,DFII10,
1243,1985-02-05,DFII10,
1244,1985-02-06,DFII10,
1245,1985-02-07,DFII10,
1246,1985-02-08,DFII10,
1247,1985-02-11,DFII10,
1248,1985-02-12,DFII10,
1249,1985-02-13,DFII10,
1250,1985-02-14,DFII10,
1251,1985-02-15,DFII10,
1252,1985-02-18,DFII10,
1253,1985-02-19,DFII10,
1254,1985-02-20,DFII10,
1255,1985-02-21,DFII10,
1256,1985-02-22,DFII10,
1257,1985-02-25,DFII10,
1258,1985-02-26,DFII10,
1259,1985-02-27,DFII10,
1260,1985-02-28,DFII10,
1261,1985-03-01,DFII10,
1262,1985-03-04,DFII10,
1263,1985-03-05,DFII10,
1264,1985-03-06,DFII10,
1265,1985-03-07,DFII10,
1266,1985-03-08,DFII10,
1267,1985-03-11,DFII10,
1268,1985-03-12,DFII10,
1269,1985-03-13,DFII10,
1270,1985-03-14,DFII10,
1271,1985-03-15,DFII10,
1272,1985-03-18,DFII10,
1273,1985-03-19,DFII10,
1274,1985-03-20,DFII10,
1275,1985-03-21,DFII10,
1276,1985-03-22,DFII10,
1277,1985-03-25,DFII10,
1278,1985-03-26,DFII10,
1279,1985-03-27,DFII10,
1280,1985-03-28,DFII10,
1281,1985-03-29,DFII10,
1282,1985-04-01,DFII10,
1283,1985-04-02,DFII10,
1284,1985-04-03,DFII10,
1285,1985-04-04,DFII10,
1286,1985-04-05,DFII10,
1287,1985-04-08,DFII10,
1288,1985-04-09,DFII10,
1289,1985-04-10,DFII10,
1290,1985-04-11,DFII10,
1291,1985-04-12,DFII10,
1292,1985-04-15,DFII10,
1293,1985-04-16,DFII10,
1294,1985-04-17,DFII10,
1295,1985-04-18,DFII10,
1296,1985-04-19,DFII10,
1297,1985-04-22,DFII10,
1298,1985-04-23,DFII10,
1299,1985-04-24,DFII10,
1300,1985-04-25,DFII10,
1301,1985-04-26,DFII10,
1302,1985-04-29,DFII10,
1303,1985-04-30,DFII10,
1304,1985-05-01,DFII10,
1305,1985-05-02,DFII10,
1306,1985-05-03,DFII10,
1307,1985-05-06,DFII10,
1308,1985-05-07,DFII10,
1309,1985-05-08,DFII10,
1310,1985-05-09,DFII10,
1311,1985-05-10,DFII10,
1312,1985-05-13,DFII10,
1313,1985-05-14,DFII10,
1314,1985-05-15,DFII10,
1315,1985-05-16,DFII10,
1316,1985-05-17,DFII10,
1317,1985-05-20,DFII10,
1318,1985-05-21,DFII10,
1319,1985-05-22,DFII10,
1320,1985-05-23,DFII10,
1321,1985-05-24,DFII10,
1322,1985-05-27,DFII10,
1323,1985-05-28,DFII10,
1324,1985-05-29,DFII10,
1325,1985-05-30,DFII10,
1326,1985-05-31,DFII10,
1327,1985-06-03,DFII10,
1328,1985-06-04,DFII10,
1329,1985-06-05,DFII10,
1330,1985-06-06,DFII10,
1331,1985-06-07,DFII10,
1332,1985-06-10,DFII10,
1333,1985-06-11,DFII10,
1334,1985-06-12,DFII10,
1335,1985-06-13,DFII10,
1336,1985-06-14,DFII10,
1337,1985-06-17,DFII10,
1338,1985-06-18,DFII10,
1339,1985-06-19,DFII10,
1340,1985-06-20,DFII10,
1341,1985-06-21,DFII10,
1342,1985-06-24,DFII10,
1343,1985-06-25,DFII10,
1344,1985-06-26,DFII10,
1345,1985-06-27,DFII10,
1346,1985-06-28,DFII10,
1347,1985-07-01,DFII10,
1348,1985-07-02,DFII10,
1349,1985-07-03,DFII10,
1350,1985-07-04,DFII10,
1351,1985-07-05,DFII10,
1352,1985-07-08,DFII10,
1353,1985-07-09,DFII10,
1354,1985-07-10,DFII10,
1355,1985-07-11,DFII10,
1356,1985-07-12,DFII10,
1357,1985-07-15,DFII10,
1358,1985-07-16,DFII10,
1359,1985-07-17,DFII10,
1360,1985-07-18,DFII10,
1361,1985-07-19,DFII10,
1362,1985-07-22,DFII10,
1363,1985-07-23,DFII10,
1364,1985-07-24,DFII10,
1365,1985-07-25,DFII10,
1366,1985-07-26,DFII10,
1367,1985-07-29,DFII10,
1368,1985-07-30,DFII10,
1369,1985-07-31,DFII10,
1370,1985-08-01,DFII10,
1371,1985-08-02,DFII10,
1372,1985-08-05,DFII10,
1373,1985-08-06,DFII10,
1374,1985-08-07,DFII10,
1375,1985-08-08,DFII10,
1376,1985-08-09,DFII10,
1377,1985-08-12,DFII10,
1378,1985-08-13,DFII10,
1379,1985-08-14,DFII10,
1380,1985-08-15,DFII10,
1381,1985-08-16,DFII10,
1382,1985-08-19,DFII10,
1383,1985-08-20,DFII10,
1384,1985-08-21,DFII10,
1385,1985-08-22,DFII10,
1386,1985-08-23,DFII10,
1387,1985-08-26,DFII10,
1388,1985-08-27,DFII10,
1389,1985-08-28,DFII10,
1390,1985-08-29,DFII10,
1391,1985-08-30,DFII10,
1392,1985-09-02,DFII10,
1393,1985-09-03,DFII10,
1394,1985-09-04,DFII10,
1395,1985-09-05,DFII10,
1396,1985-09-06,DFII10,
1397,1985-09-09,DFII10,
1398,1985-09-10,DFII10,
1399,1985-09-11,DFII10,
1400,1985-09-12,DFII10,
1401,1985-09-13,DFII10,
1402,1985-09-16,DFII10,
1403,1985-09-17,DFII10,
1404,1985-09-18,DFII10,
1405,1985-09-19,DFII10,
1406,1985-09-20,DFII10,
1407,1985-09-23,DFII10,
1408,1985-09-24,DFII10,
1409,1985-09-25,DFII10,
1410,1985-09-26,DFII10,
1411,1985-09-27,DFII10,
1412,1985-09-30,DFII10,
1413,1985-10-01,DFII10,
1414,1985-10-02,DFII10,
1415,1985-10-03,DFII10,
1416,1985-10-04,DFII10,
1417,1985-10-07,DFII10,
1418,1985-10-08,DFII10,
1419,1985-10-09,DFII10,
1420,1985-10-10,DFII10,
1421,1985-10-11,DFII10,
1422,1985-10-14,DFII10,
1423,1985-10-15,DFII10,
1424,1985-10-16,DFII10,
1425,1985-10-17,DFII10,
1426,1985-10-18,DFII10,
1427,1985-10-21,DFII10,
1428,1985-10-22,DFII10,
1429,1985-10-23,DFII10,
1430,1985-10-24,DFII10,
1431,1985-10-25,DFII10,
1432,1985-10-28,DFII10,
1433,1985-10-29,DFII10,
1434,1985-10-30,DFII10,
1435,1985-10-31,DFII10,
1436,1985-11-01,DFII10,
1437,1985-11-04,DFII10,
1438,1985-11-05,DFII10,
1439,1985-11-06,DFII10,
1440,1985-11-07,DFII10,
1441,1985-11-08,DFII10,
1442,1985-11-11,DFII10,
1443,1985-11-12,DFII10,
1444,1985-11-13,DFII10,
1445,1985-11-14,DFII10,
1446,1985-11-15,DFII10,
1447,1985-11-18,DFII10,
1448,1985-11-19,DFII10,
1449,1985-11-20,DFII10,
1450,1985-11-21,DFII10,
1451,1985-11-22,DFII10,
1452,1985-11-25,DFII10,
1453,1985-11-26,DFII10,
1454,1985-11-27,DFII10,
1455,1985-11-28,DFII10,
1456,1985-11-29,DFII10,
1457,1985-12-02,DFII10,
1458,1985-12-03,DFII10,
1459,1985-12-04,DFII10,
1460,1985-12-05,DFII10,
1461,1985-12-06,DFII10,
1462,1985-12-09,DFII10,
1463,1985-12-10,DFII10,
1464,1985-12-11,DFII10,
1465,1985-12-12,DFII10,
1466,1985-12-13,DFII10,
1467,1985-12-16,DFII10,
1468,1985-12-17,DFII10,
1469,1985-12-18,DFII10,
1470,1985-12-19,DFII10,
1471,1985-12-20,DFII10,
1472,1985-12-23,DFII10,
1473,1985-12-24,DFII10,
1474,1985-12-25,DFII10,
1475,1985-12-26,DFII10,
1476,1985-12-27,DFII10,
1477,1985-12-30,DFII10,
1478,1985-12-31,DFII10,
1479,1986-01-01,DFII10,
1480,1986-01-02,DFII10,
1481,1986-01-03,DFII10,
1482,1986-01-06,DFII10,
1483,1986-01-07,DFII10,
1484,1986-01-08,DFII10,
1485,1986-01-09,DFII10,
1486,1986-01-10,DFII10,
1487,1986-01-13,DFII10,
1488,1986-01-14,DFII10,
1489,1986-01-15,DFII10,
1490,1986-01-16,DFII10,
1491,1986-01-17,DFII10,
1492,1986-01-20,DFII10,
1493,1986-01-21,DFII10,
1494,1986-01-22,DFII10,
1495,1986-01-23,DFII10,
1496,1986-01-24,DFII10,
1497,1986-01-27,DFII10,
1498,1986-01-28,DFII10,
1499,1986-01-29,DFII10,
1500,1986-01-30,DFII10,
1501,1986-01-31,DFII10,
1502,1986-02-03,DFII10,
1503,1986-02-04,DFII10,
1504,1986-02-05,DFII10,
1505,1986-02-06,DFII10,
1506,1986-02-07,DFII10,
1507,1986-02-10,DFII10,
1508,1986-02-11,DFII10,
1509,1986-02-12,DFII10,
1510,1986-02-13,DFII10,
1511,1986-02-14,DFII10,
1512,1986-02-17,DFII10,
1513,1986-02-18,DFII10,
1514,1986-02-19,DFII10,
1515,1986-02-20,DFII10,
1516,1986-02-21,DFII10,
1517,1986-02-24,DFII10,
1518,1986-02-25,DFII10,
1519,1986-02-26,DFII10,
1520,1986-02-27,DFII10,
1521,1986-02-28,DFII10,
1522,1986-03-03,DFII10,
1523,1986-03-04,DFII10,
1524,1986-03-05,DFII10,
1525,1986-03-06,DFII10,
1526,1986-03-07,DFII10,
1527,1986-03-10,DFII10,
1528,1986-03-11,DFII10,
1529,1986-03-12,DFII10,
1530,1986-03-13,DFII10,
1531,1986-03-14,DFII10,
1532,1986-03-17,DFII10,
1533,1986-03-18,DFII10,
1534,1986-03-19,DFII10,
1535,1986-03-20,DFII10,
1536,1986-03-21,DFII10,
1537,1986-03-24,DFII10,
1538,1986-03-25,DFII10,
1539,1986-03-26,DFII10,
1540,1986-03-27,DFII10,
1541,1986-03-28,DFII10,
1542,1986-03-31,DFII10,
1543,1986-04-01,DFII10,
1544,1986-04-02,DFII10,
1545,1986-04-03,DFII10,
1546,1986-04-04,DFII10,
1547,1986-04-07,DFII10,
1548,1986-04-08,DFII10,
1549,1986-04-09,DFII10,
1550,1986-04-10,DFII10,
1551,1986-04-11,DFII10,
1552,1986-04-14,DFII10,
1553,1986-04-15,DFII10,
1554,1986-04-16,DFII10,
1555,1986-04-17,DFII10,
1556,1986-04-18,DFII10,
1557,1986-04-21,DFII10,
1558,1986-04-22,DFII10,
1559,1986-04-23,DFII10,
1560,1986-04-24,DFII10,
1561,1986-04-25,DFII10,
1562,1986-04-28,DFII10,
1563,1986-04-29,DFII10,
1564,1986-04-30,DFII10,
1565,1986-05-01,DFII10,
1566,1986-05-02,DFII10,
1567,1986-05-05,DFII10,
1568,1986-05-06,DFII10,
1569,1986-05-07,DFII10,
1570,1986-05-08,DFII10,
1571,1986-05-09,DFII10,
1572,1986-05-12,DFII10,
1573,1986-05-13,DFII10,
1574,1986-05-14,DFII10,
1575,1986-05-15,DFII10,
1576,1986-05-16,DFII10,
1577,1986-05-19,DFII10,
1578,1986-05-20,DFII10,
1579,1986-05-21,DFII10,
1580,1986-05-22,DFII10,
1581,1986-05-23,DFII10,
1582,1986-05-26,DFII10,
1583,1986-05-27,DFII10,
1584,1986-05-28,DFII10,
1585,1986-05-29,DFII10,
1586,1986-05-30,DFII10,
1587,1986-06-02,DFII10,
1588,1986-06-03,DFII10,
1589,1986-06-04,DFII10,
1590,1986-06-05,DFII10,
1591,1986-06-06,DFII10,
1592,1986-06-09,DFII10,
1593,1986-06-10,DFII10,
1594,1986-06-11,DFII10,
1595,1986-06-12,DFII10,
1596,1986-06-13,DFII10,
1597,1986-06-16,DFII10,
1598,1986-06-17,DFII10,
1599,1986-06-18,DFII10,
1600,1986-06-19,DFII10,
1601,1986-06-20,DFII10,
1602,1986-06-23,DFII10,
1603,1986-06-24,DFII10,
1604,1986-06-25,DFII10,
1605,1986-06-26,DFII10,
1606,1986-06-27,DFII10,
1607,1986-06-30,DFII10,
1608,1986-07-01,DFII10,
1609,1986-07-02,DFII10,
1610,1986-07-03,DFII10,
1611,1986-07-04,DFII10,
1612,1986-07-07,DFII10,
1613,1986-07-08,DFII10,
1614,1986-07-09,DFII10,
1615,1986-07-10,DFII10,
1616,1986-07-11,DFII10,
1617,1986-07-14,DFII10,
1618,1986-07-15,DFII10,
1619,1986-07-16,DFII10,
1620,1986-07-17,DFII10,
1621,1986-07-18,DFII10,
1622,1986-07-21,DFII10,
1623,1986-07-22,DFII10,
1624,1986-07-23,DFII10,
1625,1986-07-24,DFII10,
1626,1986-07-25,DFII10,
1627,1986-07-28,DFII10,
1628,1986-07-29,DFII10,
1629,1986-07-30,DFII10,
1630,1986-07-31,DFII10,
1631,1986-08-01,DFII10,
1632,1986-08-04,DFII10,
1633,1986-08-05,DFII10,
1634,1986-08-06,DFII10,
1635,1986-08-07,DFII10,
1636,1986-08-08,DFII10,
1637,1986-08-11,DFII10,
1638,1986-08-12,DFII10,
1639,1986-08-13,DFII10,
1640,1986-08-14,DFII10,
1641,1986-08-15,DFII10,
1642,1986-08-18,DFII10,
1643,1986-08-19,DFII10,
1644,1986-08-20,DFII10,
1645,1986-08-21,DFII10,
1646,1986-08-22,DFII10,
1647,1986-08-25,DFII10,
1648,1986-08-26,DFII10,
1649,1986-08-27,DFII10,
1650,1986-08-28,DFII10,
1651,1986-08-29,DFII10,
1652,1986-09-01,DFII10,
1653,1986-09-02,DFII10,
1654,1986-09-03,DFII10,
1655,1986-09-04,DFII10,
1656,1986-09-05,DFII10,
1657,1986-09-08,DFII10,
1658,1986-09-09,DFII10,
1659,1986-09-10,DFII10,
1660,1986-09-11,DFII10,
1661,1986-09-12,DFII10,
1662,1986-09-15,DFII10,
1663,1986-09-16,DFII10,
1664,1986-09-17,DFII10,
1665,1986-09-18,DFII10,
1666,1986-09-19,DFII10,
1667,1986-09-22,DFII10,
1668,1986-09-23,DFII10,
1669,1986-09-24,DFII10,
1670,1986-09-25,DFII10,
1671,1986-09-26,DFII10,
1672,1986-09-29,DFII10,
1673,1986-09-30,DFII10,
1674,1986-10-01,DFII10,
1675,1986-10-02,DFII10,
1676,1986-10-03,DFII10,
1677,1986-10-06,DFII10,
1678,1986-10-07,DFII10,
1679,1986-10-08,DFII10,
1680,1986-10-09,DFII10,
1681,1986-10-10,DFII10,
1682,1986-10-13,DFII10,
1683,1986-10-14,DFII10,
1684,1986-10-15,DFII10,
1685,1986-10-16,DFII10,
1686,1986-10-17,DFII10,
1687,1986-10-20,DFII10,
1688,1986-10-21,DFII10,
1689,1986-10-22,DFII10,
1690,1986-10-23,DFII10,
1691,1986-10-24,DFII10,
1692,1986-10-27,DFII10,
1693,1986-10-28,DFII10,
1694,1986-10-29,DFII10,
1695,1986-10-30,DFII10,
1696,1986-10-31,DFII10,
1697,1986-11-03,DFII10,
1698,1986-11-04,DFII10,
1699,1986-11-05,DFII10,
1700,1986-11-06,DFII10,
1701,1986-11-07,DFII10,
1702,1986-11-10,DFII10,
1703,1986-11-11,DFII10,
1704,1986-11-12,DFII10,
1705,1986-11-13,DFII10,
1706,1986-11-14,DFII10,
1707,1986-11-17,DFII10,
1708,1986-11-18,DFII10,
1709,1986-11-19,DFII10,
1710,1986-11-20,DFII10,
1711,1986-11-21,DFII10,
1712,1986-11-24,DFII10,
1713,1986-11-25,DFII10,
1714,1986-11-26,DFII10,
1715,1986-11-27,DFII10,
1716,1986-11-28,DFII10,
1717,1986-12-01,DFII10,
1718,1986-12-02,DFII10,
1719,1986-12-03,DFII10,
1720,1986-12-04,DFII10,
1721,1986-12-05,DFII10,
1722,1986-12-08,DFII10,
1723,1986-12-09,DFII10,
1724,1986-12-10,DFII10,
1725,1986-12-11,DFII10,
1726,1986-12-12,DFII10,
1727,1986-12-15,DFII10,
1728,1986-12-16,DFII10,
1729,1986-12-17,DFII10,
1730,1986-12-18,DFII10,
1731,1986-12-19,DFII10,
1732,1986-12-22,DFII10,
1733,1986-12-23,DFII10,
1734,1986-12-24,DFII10,
1735,1986-12-25,DFII10,
1736,1986-12-26,DFII10,
1737,1986-12-29,DFII10,
1738,1986-12-30,DFII10,
1739,1986-12-31,DFII10,
1740,1987-01-01,DFII10,
1741,1987-01-02,DFII10,
1742,1987-01-05,DFII10,
1743,1987-01-06,DFII10,
1744,1987-01-07,DFII10,
1745,1987-01-08,DFII10,
1746,1987-01-09,DFII10,
1747,1987-01-12,DFII10,
1748,1987-01-13,DFII10,
1749,1987-01-14,DFII10,
1750,1987-01-15,DFII10,
1751,1987-01-16,DFII10,
1752,1987-01-19,DFII10,
1753,1987-01-20,DFII10,
1754,1987-01-21,DFII10,
1755,1987-01-22,DFII10,
1756,1987-01-23,DFII10,
1757,1987-01-26,DFII10,
1758,1987-01-27,DFII10,
1759,1987-01-28,DFII10,
1760,1987-01-29,DFII10,
1761,1987-01-30,DFII10,
1762,1987-02-02,DFII10,
1763,1987-02-03,DFII10,
1764,1987-02-04,DFII10,
1765,1987-02-05,DFII10,
1766,1987-02-06,DFII10,
1767,1987-02-09,DFII10,
1768,1987-02-10,DFII10,
1769,1987-02-11,DFII10,
1770,1987-02-12,DFII10,
1771,1987-02-13,DFII10,
1772,1987-02-16,DFII10,
1773,1987-02-17,DFII10,
1774,1987-02-18,DFII10,
1775,1987-02-19,DFII10,
1776,1987-02-20,DFII10,
1777,1987-02-23,DFII10,
1778,1987-02-24,DFII10,
1779,1987-02-25,DFII10,
1780,1987-02-26,DFII10,
1781,1987-02-27,DFII10,
1782,1987-03-02,DFII10,
1783,1987-03-03,DFII10,
1784,1987-03-04,DFII10,
1785,1987-03-05,DFII10,
1786,1987-03-06,DFII10,
1787,1987-03-09,DFII10,
1788,1987-03-10,DFII10,
1789,1987-03-11,DFII10,
1790,1987-03-12,DFII10,
1791,1987-03-13,DFII10,
1792,1987-03-16,DFII10,
1793,1987-03-17,DFII10,
1794,1987-03-18,DFII10,
1795,1987-03-19,DFII10,
1796,1987-03-20,DFII10,
1797,1987-03-23,DFII10,
1798,1987-03-24,DFII10,
1799,1987-03-25,DFII10,
1800,1987-03-26,DFII10,
1801,1987-03-27,DFII10,
1802,1987-03-30,DFII10,
1803,1987-03-31,DFII10,
1804,1987-04-01,DFII10,
1805,1987-04-02,DFII10,
1806,1987-04-03,DFII10,
1807,1987-04-06,DFII10,
